                                                ENERGY (CM^2)
     UTC      Hs  Tp                 BAND PERIOD LIMITS (SECS)
YYYYMMDDHHMM (CM) (SEC) 22+ 22-18  18-16  16-14  14-12  12-10   10-8    8-6    6-2
202005110700  143 17     6    146    397    261    204     88     45     14    115
202005110730  135 17     3    155    292    193    210    128     53     13    102
202005110800  145 17     4    146    405    374    124    103     54     14     98
202005110830  134 17     6    130    316    270    142     90     59     20     90
202005110900  115 15     2     79    126    267    133     81     37     16     77
202005110930  133 15     5     93    245    312    214    102     53     16     61
202005111000  137 15    11    174    302    335    133     90     53     15     66
202005111030  144 15     5    121    342    447    186     66     39     17     72
202005111100  162 17     8    141    521    504    243     91     47     17     72
202005111130  144 17     5    148    425    254    191    115     56     20     73
202005111200  148 17     7    239    367    290    192    134     46     18     71
202005111230  131 17     5    117    278    255    165    127     39     19     63
202005111300  136 17     7    153    365    249    181     63     47     19     64
202005111330  148 15     6    109    256    435    294    133     48     17     62
202005111400  143 17     7    133    508    193    204     96     47     18     58
202005111430  130 17     5    156    313    186    151     80     80     14     62
202005111500  142 17     5    157    340    327    170    116     63     21     58
202005111530  154 17     8     99    638    263    146    160     79     23     57
202005111600  142 17     4    142    406    328    128    124     67     19     54
202005111630  161 17     9    112    469    418    281    141    110     21     62
202005111700  179 17     8    109    863    415    166    245     87     32     65
202005111730  145 17     7    103    348    314    122    211     90     35     74
202005111800  149 17     5     75    411    325    206    192     96     27     71
202005111830  164 15     4     89    327    498    230    328     93     32     73
202005111900  157 17     9    117    398    328    304    217     80     33     61
202005111930  140 15     4     36    227    393    194    185    111     33     62
202005112000  129 15     6     72    230    270    147    156     62     31     62
202005112030  159 15     3     47    312    608    235    218     84     30     49
202005112100  147 17     8    110    554    250    151    115     77     31     50
202005112130  140 15     6     50    213    452    225    126     77     28     49
202005112200  143 17     8     71    397    353    160    132     75     25     58
202005112230  136 17     4     45    359    244    199    122     88     35     59
202005112300  146 15     5     70    374    459    184     77     82     26     60
202005112330  156 15     5     43    414    640    157     84     56     29     79
202005120000  168 17     5     69    753    465    199     80     50     28     94
202005120030  142 15     6     47    299    455    165     72     67     31    116
202005120100  127 17     6     58    278    215    148     75     58     32    135
202005120130  141 15     5     49    387    400    119     58     51     20    143
202005120200  172 15     6     52    440    756    258     65     63     21    172
202005120230  136 15     3     42    134    465    231     72     40     18    140
202005120300  140 15     5     45    327    428    147     51     38     17    160
202005120330  146 15     3     44    107    642    229     69     53     14    161
202005120400  137 15     4     35    194    443    167     87     35     16    182
202005120430  153 15     8     54    405    470    227     77     52     14    157
202005120500  142 15     4     32    208    523    189     70     41     12    181
202005120530  148 15     5     40    273    434    289     63     44     14    188
202005120600  147 15     6     27    224    537    199     73     67     14    206
202005120630  143 15     4     26    257    381    246     72     59     17    224
202005120700  141  4     4     38    270    289    203     76     41     19    293
202005120730  145 15     4     26    206    423    245     69     57     16    260
202005120800  162 15     5     38    339    649    227     86     47     14    229
202005120830  137 15     4     23    234    384    196     36     45     14    233
202005120900  149 15     3     27    342    456    219     68     41     14    216
202005120930  143 15     6     31    283    431    193     59     44     17    214
202005121000  142 15     2     25    127    498    284     75     47     16    179
202005121030  139 15     5     32    144    489    210     68     54     14    190
202005121100  141 15     3     17    254    503    175     78     43     19    156
202005121130  140 15     4     17    233    527    178     88     35     20    128
202005121200  141 15     3     18    213    495    241     61     55     29    134
202005121230  138 15     5     31    196    457    244     76     35     17    127
202005121300  143 15     2     19    122    552    290     88     46     24    129
202005121330  122 15     2     22    144    302    197     63     53     19    123
202005121400  123 15     3     19     95    315    258     64     47     17    124
202005121430  138 15     4     23    163    497    187    108     57     22    122
202005121500  130 15     3     26     91    390    255     91     51     22    123
202005121530  127 15     2     15     82    383    238    112     53     20    112
202005121600  150 15     2     23    121    691    265    103     40     18    142
202005121630  121 15     2      7     71    356    191     78     33     22    150
202005121700  145 15     5     27    146    585    275     91     36     25    115
202005121730  127 15     3     18    168    366    171    107     41     17    121
202005121800  114 15     2     16    136    262    112     82     58     24    128
202005121830  141 15     2     12     91    586    230    107     52     30    129
202005121900  131 15     1     14     74    385    272    115     52     31    136
202005121930  125 15     3     12     71    422    182     90     63     25    115
202005122000  116 15     1     16     74    326    139     81     73     23    128
202005122030  125 15     2      9     53    368    300     63     53     26    108
202005122100  146 15     2     13     66    684    287     91     56     23     99
202005122130  127 15     2     10     77    408    222     80     52     25    132
202005122200  124 15     1     13     58    325    265     73     57     21    137
202005122230  137 15     1     12     54    546    264     92     39     22    138
202005122300  117 15     2     19     64    268    210     65     44     19    147
202005122330  116 15     2      7     39    292    178     73     46     20    169
202005130000  134 15     1      7     52    539    192     99     36     17    174
202005130030  117 15     1     12     62    261    193     69     29     18    198
202005130100  119 15     2     16     38    243    231     62     58     19    213
202005130130  126 15     1     13     29    334    237     60     43     20    248
202005130200  124  4     1      5     23    241    234     87     46     18    285
202005130230  131 15     1      9     39    315    286     63     62     14    269
202005130300  140 15     1     11     26    421    255     86     64     17    334
202005130330  133 15     1      9     47    419    170     69     44     17    317
202005130400  142 15     2     12     45    418    259     87     41     14    371
202005130430  128  4     1     10     55    259    219     75     36     12    337
202005130500  132 15     2     13     33    354    245     66     59     15    294
202005130530  125  4     1      8     24    255    228     65     45     19    321
202005130600  133 15     2     12     56    370    235     82     35     14    289
202005130630  123  4     1      7     35    239    259     69     36     22    266
202005130700  145 15     2      8     25    547    273     91     55     17    277
202005130730  131 15     2      8     23    347    276     70     58     15    269
202005130800  148 15     2     11     42    474    347     94     49     16    316
202005130830  147 15     2     11     43    471    290    101     61     28    329
202005130900  157 15     2     11     44    594    362     75     56     25    353
202005130930  130  4     2      4     16    227    224     82     63     31    399
202005131000  148  4     3      6     55    287    332     76     67     37    491
202005131030  135  4     1      6     42    174    181    100     85     44    483
202005131100  144  4     1      6     21    294    251     86     45     51    526
202005131130  145  4     1      9     38    279    276     97     66     44    494
202005131200  133  4     1      9     22    158    233    144     60     74    401
202005131230  156 15     2      9     25    423    288    110     88    180    396
202005131300  153  4     2     12     35    294    233    119     60    257    442
202005131330  157  4     2     12     41    333    308    181     81    238    351
202005131400  170 15     1      8     39    520    321    193    119    264    359
202005131430  154  4     1     10     26    191    309    205    122    232    394
202005131500  143  4     1     10     31    130    231    182    138    230    335
202005131530  154  4     1      8     23    210    290    325    107    179    353
202005131600  157  4     2      9     32    337    274    256    156    158    342
202005131630  151  4     1     14     27    243    223    244    204    160    331
202005131700  166  4     1      7     62    339    348    252    193    177    354
202005131730  161 11     1      6     35    131    240    410    229    251    363
202005131800  165 13     1      5     27    257    352    307    253    193    336
202005131830  171 11     1      6     52    184    246    408    215    351    395
202005131900  154  4     1      4     25    117    229    261    179    347    348
202005131930  167  7     1      8     29    204    254    331    221    381    348
202005132000  161  4     1      8     27    157    234    293    175    362    379
202005132030  169  7     1      5     21    125    226    333    239    493    384
202005132100  168  7     1      6     29    272    253    322    174    385    353
202005132130  162  7     1     10     26    167    151    332    201    399    380
202005132200  154  4     1      5     30    120    132    311    180    313    401
202005132230  164  4     1      6     28    176    310    158    231    384    391
202005132300  158  4     1      9     12    128    150    245    226    388    427
202005132330  160  4     1      7     58    144    269    286    235    280    346
202005140000  169 13     2      7     22    267    475    262    148    251    364
202005140030  148  4     1     11     19    136    194    258    218    236    324
202005140100  148  7     1      7     26    149    230    139    166    373    297
202005140130  145  4     1      7     20    121    193    188    217    253    336
202005140200  143  4     1      4     39    240    206    131    125    240    280
202005140230  147  7     1      4     11    154    179    153    153    375    327
202005140300  140  7     1      6     34    134    220    142    127    302    276
202005140330  143  7     1      6     32     94    268    170    108    314    295
202005140400  143  4     1      6     23    183    162    164    155    255    355
202005140430  139  4     1      5     16    121    200    172    109    211    377
202005140500  144  4     1      6     26    128    205    180    134    250    396
202005140530  145  4     1      4      9    145    217    171    129    266    386
202005140600  150  4     1      4     23    223    246    190    150    238    350
202005140630  142  4     1      5     13    140    218    138    144    270    344
202005140700  143  4     1      5     22    115    223    149    162    272    344
202005140730  147  4     1      4     13    173    161    217    173    305    326
202005140800  144  4     1      6     11    276    144    145    178    254    324
202005140830  148  7     1      4     21    112    249    186    168    368    270
202005140900  150  7     1      4     17    149    194    201    237    355    306
202005140930  151  7     1      3     14     90    187    164    213    436    355
202005141000  151  7     1      3     14     82    203    174    182    462    327
202005141030  149  7     1      3     14    136    182     89    191    446    328
202005141100  147  7     1      3     36    153    180     83    206    390    315
202005141130  166  7     1      4     29     93    211    169    165    690    388
202005141200  147  7     1      3      8     96    115     98    179    526    340
202005141230  150  7     1      3     11     91    135     82    172    570    356
202005141300  153  7     1      3     16    136    211    115    195    468    335
202005141330  150  7     1      7     33     76    194    130    177    494    308
202005141400  161  7     1      3     16    103    135    111    241    660    377
202005141430  162  7     1      5     12    118    261     94    238    638    297
202005141500  161  7     1      3     25    146    172    127    255    640    282
202005141530  155  7     1      2      8    109    197    118    265    537    279
202005141600  156  7     1      3     15     85    153    110    235    636    329
202005141630  165  7     1      4     29    120    133    114    218    783    316
202005141700  152  7     1      2     16     74    130    133    231    536    324
202005141730  159  7     1      3     12     80    206    107    303    568    326
202005141800  157  7     1      3     16     73    153     87    239    647    345
202005141830  158  7     2      4     14    108    208     77    218    595    339
202005141900  155  7     2      5     17     92    106     93    227    603    360
202005141930  160  7     1      6     26    132    174     95    204    607    375
202005142000  149  7     1      2     16     94     83     66    160    625    355
202005142030  158  7     1      4     22    124    153     83    176    606    397
202005142100  158  7     2      4     19    118    194     65    207    511    438
202005142130  147  7     2      5     25     95    100     99    186    479    372
202005142200  143  7     1      3     15     93    138     47    192    426    369
202005142230  142  7     1      4     25    115    113     70    178    418    328
202005142300  136  4     3      4     16    133     94     66    163    327    350
202005142330  138  7     2      3      8     82     90     75    175    391    365
202005150000  147  7     2      3     12     82    110     38    143    596    356
202005150030  141  7     1      5      9     72    124     68    153    433    376
202005150100  130  7     1      4     16     95    104     50    110    355    321
202005150130  134  7     2      4     12     84     87     46    124    422    347
202005150200  123  4     2      5     14     72    112     53     88    249    343
202005150230  124  4     1      4     13     94    107     72     96    277    297
202005150300  123  4     1      4      7     87    128     49     89    288    299
202005150330  116  4     1      2      6    100    109     28     61    251    276
202005150400  116  4     2      4     13     87     97     59     97    220    266
202005150430  103  4     1      4     12     76     68     54     51    159    237
202005150500  108  4     2      4      5     52    120     42     84    179    244
202005150530  114  4     2      2     11     47    128     51    112    223    241
202005150600  135  7     2      4      9     58    150     67    136    409    307
202005150630  146  7     1      3      6     67    107     57    251    493    349
202005150700  156  7     3      4      8     63     98     53    343    489    472
202005150730  171  7     4      6      8     35    187     59    384    708    444
202005150800  162  7     2      5      7     81    120     47    485    538    365
202005150830  180  7     2      4      7    111    141     87    491    696    483
202005150900  178  9     3      5      8     43    120     82    698    635    399
202005150930  160  7     2      6      8     81    103     70    379    522    422
202005151000  161  7     2      4      6     82    111     47    389    615    380
202005151030  160  7     2      6      6     63     96     48    466    565    351
202005151100  167  9     3      6      3     62    106     71    637    532    322
202005151130  168  7     3      5      9     55     93     56    494    730    331
202005151200  168  7     3      6      7     64     99     32    514    720    330
202005151230  171  7     4      6      6     45    138     52    475    805    297
202005151300  169  7     2      6      6     65    112     65    526    701    310
202005151330  165  7     4      6      6     40     93     52    487    721    305
202005151400  170  7     4      7      4     39    137     62    464    765    341
202005151430  167  7     3      6     10     68    123     40    482    750    272
202005151500  166  7     3      4      5     55    116     64    493    669    310
202005151530  172  7     3      9      6     78     98     37    526    781    310
202005151600  159  7     3      6      6     77     98     49    371    682    297
202005151630  158  7     3      5      5     56     71     57    410    698    263
202005151700  168  7     3      6      6     45    133     38    444    775    308
202005151730  158  7     4      6      4     38     82     31    539    578    285
202005151800  168  9     5      8      5     73    116     64    617    511    364
202005151830  174  7     3      8      5     44     90     53    625    755    318
202005151900  157  7     4      9      7     28     67     37    354    641    396
202005151930  164  7     5      9      7     35     79     46    470    610    417
202005152000  158  7     3      9      6     35    101     39    387    636    356
202005152030  170  7     3     12      7     38     77     36    414    816    402
202005152100  159  7     4     11      6     36     95     46    331    693    354
202005152130  150  7     4      9      7     22     66     34    330    555    384
202005152200  160  7     3     13      9     33     86     35    351    681    389
202005152230  176  7     4     20      5     37    157     32    372    861    441
202005152300  165  7     4     11      8     26     83     36    313    834    384
202005152330  177  7     4     24      6     34    141     54    476    779    428
202005160000  168  7     4      8      5     47    109     47    364    753    424
202005160030  159  7     3     16      5     22    118     37    327    572    482
202005160100  157  7     3     21     10     20    113     41    357    539    445
202005160130  159  7     3     23      7     24    112     43    271    613    488
202005160200  148  7     5     15      9     22     56     35    309    478    439
202005160230  171  7     6     25      9     26     83     36    482    625    538
202005160300  146  7     5     23      8     13     57     38    266    479    438
202005160330  147  7     4     17      6     12     89     21    261    520    414
202005160400  151  4     6     17     12     25     69     34    266    485    501
202005160430  146  7     6     33      9     34     68     37    280    476    388
202005160500  141  7     3     25      5     30     94     39    233    416    392
202005160530  142  4     4     12      8     20     71     36    339    341    418
202005160600  140  7     6     20     10     19     66     34    273    454    336
202005160630  150  7     6     22     12     18     84     49    391    504    324
202005160700  145  7     6     44      7     23     91     38    336    467    312
202005160730  146  7     5     39      9     15     82     36    380    418    341
202005160800  140  7     7     21     10     21     53     56    305    429    327
202005160830  159  7     4     26     11     14    118     55    432    609    315
202005160900  170  7     3     21     10     22    150     55    560    705    297
202005160930  151  7     3     14      5     24     60     53    396    579    290
202005161000  155  7     3     37     19     32    100     56    437    543    293
202005161030  171  9     3     12      4     26    150     66    662    626    284
202005161100  158  7     3     27     10     33    107     80    468    598    240
202005161130  167  7     3     18      6     31    102     64    633    640    242
202005161200  176  9     6     36     10     33     87    104    755    664    266
202005161230  179  9     8     40     10     23    202    145    745    572    301
202005161300  172  9     4     28     10     15     80    126    873    488    257
202005161330  190  9     4     34     11     31     94    142    974    711    293
202005161400  160  7     5     17     12     22     78     96    568    578    242
202005161430  178  9     4     29     13     27     68    127    889    578    260
202005161500  171  7     7     46     18     21    105    116    581    662    275
202005161530  182  9     6     67     19     16    111    116    893    557    296
202005161600  166  9     7     58     23     19     59    105    683    506    285
202005161630  167  9     6     50     20     17     90    102    627    536    307
202005161700  174  9    10     35     10     10     96     86    722    662    279
202005161730  166  9     6     53     16     18     93    108    638    494    304
202005161800  181  9     7     56     27     12     84    117    809    636    315
202005161830  167  9     5     54     23     28     64    114    645    448    364
202005161900  155  7     7     50     20     10     54     73    432    547    329
202005161930  166  7     7     74     30     18     50     67    441    695    352
202005162000  170  7     7     76     36     18     45     65    559    704    307
202005162030  162  7     4     90     30     31     52     76    267    731    371
202005162100  156  7     8     71     29     16     37     47    412    540    363
202005162130  141  7     9    100     43     21     54     51    221    405    335
202005162200  140  7     9     61     25     21     46     44    227    437    351
202005162230  144  7     4     49     25     25     43     74    273    428    377
202005162300  134  7     4     38     24     17     30     52    241    406    308
202005162330  132  7     6     75     22     15     56     51    158    401    306
202005170000  139  7    10    120     52     15     27     51    193    375    354
202005170030  124  4     5     68     26     34     29     39    128    311    321
202005170100  129  4     5     74     34     16     38     51    168    296    350
202005170130  125  4     7    121     34     19     34     32    118    293    311
202005170200  116  4     7     87     43     28     31     36    116    206    287
202005170230  126  4     9    134     60     16     42     41    126    247    310
202005170300  118  4     9    110     52     25     37     45    126    228    241
202005170330  133  7     9    229     75     31     31     46    203    280    209
202005170400  114  7     5     99     40     20     29     36    147    253    192
202005170430  111  7     5     72     29     30     44     58    136    211    194
202005170500  119  7     8    100     54     20     40     57    175    250    179
202005170530  105  7     5     65     27     35     48     55    114    182    168
202005170600  110  7     8    145     63     39     28     58     90    171    158
202005170630  107  7     3    102     60     20     40     44    103    204    142
202005170700  118  7     9    170     72     36     44     41    142    210    156
202005170730  110  7     7    108     40     22     30     49    167    193    149
202005170800  118  7     6    136     63     27     35     55    159    246    150
202005170830  123  7     7    159    102     47     32     51    120    283    144
202005170900  117  7     4     95     62     20     22     52    167    258    174
202005170930  122  7     4    183    119     43     26     60    124    211    168
202005171000  134  7     7    215    146     22     31     38    138    353    170
202005171030  115  7     3     89     65     36     30     45    120    279    160
202005171100  131  7     8    173    106     21     52     54    143    348    169
202005171130  134  7     6    159    108     44     24     59    171    350    211
202005171200  142  7     6    133    110     39     27     54    196    508    198
202005171230  148  7     3    107     85     32     28     37    262    623    200
202005171300  141  7     8    128     92     40     22     38    246    468    212
202005171330  142  7     9    233    157     46     27     43    206    340    207
202005171400  139  7     4     84     61     51     25     51    203    511    220
202005171430  133  7     6    119    102     44     34     51    139    397    217
202005171500  150  7     7    176    192     37     27     55    185    493    227
202005171530  139  7     5    103     96     40     38     32    168    509    223
202005171600  140  7     7    109     91     37     24     31    139    538    255
202005171630  135  7     5     82    118     34     23     41    121    469    251
202005171700  131  7     4    120    157     28     32     52     82    347    249
202005171730  133  7     6    104    119     43     32     32     76    456    245
202005171800  137  7    11    154    203     23     22     30     54    466    218
202005171830  136  7     4     98    127     25     20     37     63    514    268
202005171900  139  7     6    113    178     37     23     25     45    514    273
202005171930  129  7     4     73    117     31     28     26     41    415    305
202005172000  140  7     7    156    261     74     32     40     32    348    267
202005172030  137  7     6    144    191     68     32     29     26    373    309
202005172100  130  4     7    114    201     34     32     27     28    287    331
202005172130  132  4     4    103    226     47     40     33     35    282    313
202005172200  140  4    12    130    275     67     34     35     23    294    352
202005172230  126  4     4     74    172     53     32     31     27    286    310
202005172300  138  4     8     75    332     94     41     30     23    248    334
202005172330  125  4     4     87    237     61     30     27     22    198    310
202005180000  131  4     2     98    204     69     38     36     21    261    339
202005180030  140  4     6    160    301     69     43     36     25    215    371
202005180100  138 17     7    102    409     49     39     32     20    191    329
202005180130  129 17     6    110    311     58     44     40     19    171    278
202005180200  135 17     4    127    358     52     44     49     22    147    323
202005180230  129  4     5    133    169     90     53     41     18    179    350
202005180300  122  4     4     90    195     80     38     36     18    132    326
202005180330  140 17     6    115    487     56     42     51     16    105    345
202005180400  147 17     2     88    521    130     52     39     16    122    377
202005180430  138 17     4    101    407     80     57     66     18     67    389
202005180500  154 17     7    138    642     97     60     77     19     77    367
202005180530  134  4     8    123    341    110     44     75     15     51    346
202005180600  160 17     7     90    639    231     66     99     21     76    352
202005180630  146 17     7    139    457    124     74    111     22     57    334
202005180700  124  4     5     52    256    142     75     92     17     45    282
202005180730  141 17     6    108    351    132     68    151     30     48    351
202005180800  147 17     7    148    387    198     55    160     30     43    318
202005180830  139 17     4     81    339    215     62    101     43     50    310
202005180900  148 17     5    108    453    228     57    115     41     41    329
202005180930  155 17     5    133    595    221     67     98     60     34    290
202005181000  123  4     5     59    198    174     52     78     47     34    301
202005181030  141 17     8     57    419    247     64     94     39     38    275
202005181100  134 17     4     56    428    141     73    110     48     33    225
202005181130  134 17     6     87    395    139     65    104     70     33    234
202005181200  146 17     5     64    459    301     56    111     72     25    241
202005181230  132 15     2     58    227    245     85    134     82     30    236
202005181300  133  4     4     39    226    251     76    115     99     27    272
202005181330  129 15     4     97    187    311     70     67     77     24    205
202005181400  139 17     4     42    406    207     70     82    132     29    236
202005181430  142 15     4     51    224    447     67    123    124     32    193
202005181500  131 17     5     51    242    222     93     81    129     34    221
202005181530  131 17     6     49    282    181     76    110    121     36    222
202005181600  143 15     4     56    333    422     63     63    108     43    191
202005181630  118 15     2     42    129    235     84     41    109     52    173
202005181700  131 15     2     50    187    324     71     78    158     52    181
202005181730  128 15     4     60    162    314     79     82    127     55    145
202005181800  141 15     5     63    252    409    104     62    128     65    158
202005181830  133 17     4     36    303    254     78     69    115     96    160
202005181900  135 15     3     32    274    364     81     54    135     63    136
202005181930  117 15     3     21    118    236     86     54    104     87    160
202005182000  130 15     6     70    207    231     94     65     98     84    209
202005182030  126 15     3     36    105    324     47     43    100     71    265
202005182100  147 15     4     64    257    405    107     70    125     74    253
202005182130  127 15     3     39    174    241     80     48     97     92    238
202005182200  132  4     4     47    226    221     99     58    135     73    227
202005182230  133  4     2     35    168    255     94     51    128     95    278
202005182300  118  4     3     45    147    188     87     38    109     54    200
202005182330  136 15     4     22    246    271    171     55    116     70    207
202005190000  134 15     3     80    224    250    144     44    104     69    195
202005190030  127 15     3     41    168    209    147     54    125     73    190
202005190100  124 15     3     42    109    223    158     72     79     76    186
202005190130  138 15     4     50    225    265    198     89     98     48    216
202005190200  134 15     3     33    200    234    159    113    124     63    189
202005190230  146 15     3     43    173    383    206    111     99     63    247
202005190300  154 15     3     57    173    373    267    145    172     63    249
202005190330  149 15     4     44    150    311    268    124    141     68    267
202005190400  162 15     3     47    267    396    224    160    134     81    340
202005190430  168 15     4     28    220    473    213    145    166     58    448
202005190500  137  4     2     31     96    184    198     64    129     65    401
202005190530  156  4     3     33    119    337    248    149    144     84    397
202005190600  158  4     3     34    160    219    267    158    149     63    504
202005190630  169  4     5     68    252    282    289    152    171     88    485
202005190700  166  4     5     27    198    261    349    197    133     82    463
202005190730  152  4     3     31    135    276    196    104    135     77    475
202005190800  170  4     2     56    271    403    226    110    139    108    473
202005190830  162  4     3     38    199    360    230     83    111     87    514
202005190900  156  4     3     28    197    290    177    113    107     83    511
202005190930  168  4     4     16    339    236    246     96    135    111    574
202005191000  171  4     3     20    198    350    211    130    118     95    691
202005191030  167  4     4     35    185    212    202    157    105    148    690
202005191100  172  4     3     40    188    311    197    183     91    133    708
202005191130  168  4     3     15    170    225    311    160    104    142    638
202005191200  178  4     2     21    218    250    363    136     92    165    719
202005191230  183  4     4     26    177    366    340    179     66    150    761
202005191300  178  4     4     24    244    269    173    177     95    277    711
202005191330  177  4     3     21     80    193    302    158     94    326    787
202005191400  179  4     3     21     82    197    370    193     92    380    668
202005191430  183  4     2     23    146    337    256    182     83    376    682
202005191500  185  4     4     20    190    280    228    186     71    487    679
202005191530  182  4     3     21     55    231    290    225     62    528    657
202005191600  177  4     3     19    154    253    276    196    116    384    568
202005191630  178  4     4     13    121    358    215    186     82    468    527
202005191700  178  4     3     18    231    270    250    219     97    337    549
202005191730  174  4     2      9    105    195    287    235    129    423    521
202005191800  181  7     3     16    132    295    196    159    110    608    537
202005191830  176  4     3     18    192    150    239    232    101    462    537
202005191900  187  7     4     11    297    241    254    206    163    585    440
202005191930  174  4     2     13     91    283    197    210    124    440    538
202005192000  183  7     2     12     86    220    265    240    131    644    495
202005192030  179  7     3     22     93    260    172    183    112    580    576
202005192100  187  7     3     13    167    317    243    136    143    616    543
202005192130  179  7     2      6    136    187    149    170    145    667    543
202005192200  178  4     3     11    153    205    224    140    107    563    576
202005192230  174  7     1     11     85    251    210    151     87    557    543
202005192300  163  4     2      8     34    134    158    164    102    487    579
202005192330  174  4     2      9     85    182    131    139    101    576    673
202005200000  172  4     1      8     91    252    152    162    128    335    712
202005200030  175  4     2     10     99    173    178    160    124    466    710
202005200100  180  4     3     19    154    367    153     83     95    496    647
202005200130  170  4     2      7     93    190    178    206    208    349    601
202005200200  179  4     2     11     78    171    212    209    186    465    661
202005200230  188  4     2      8     83    253    280    264    209    410    715
202005200300  177  4     2     12     70    164    189    167    160    521    671
202005200330  179  4     2     13    100    192    273    167    207    352    717
202005200400  185  4     2      9     63    312    238    274    157    395    681
202005200430  180  4     1     20     57    194    366    193    162    374    668
202005200500  187  4     3     12     38    291    249    287    241    471    639
202005200530  176  4     1      5     15    199    258    260    169    424    621
202005200600  170  4     2      8     65    190    305    183    220    308    542
202005200630  182  4     1      6     67    246    277    241    271    347    624
202005200700  171  4     1      9     25    290    227    321    241    285    463
202005200730  169  4     2      8     99    203    155    160    197    473    490
202005200800  173  4     1     10     93    316    203    257    167    375    462
202005200830  169  4     2     10     57    288    280    285    187    322    374
202005200900  149  7     1      5     28    188    135    207    179    342    321
202005200930  149  4     1      4     29    172    183    201    172    312    332
202005201000  140  4     1      8     40    182    155    105    139    290    314
202005201030  152  7     1      6     70     87    200    170    137    454    329
202005201100  140  4     2      9     15    225    140    139    131    273    287
202005201130  138  7     1      4     30    157    186    145    111    305    270
202005201200  140  4     1      7     43     96    266    146    136    272    274
202005201230  139  4     1      8     33    144    152    191    105    290    303
202005201300  145 15     2     11     66    304    224    131    107    221    255
202005201330  141  4     1      7     34    205    123    232    138    228    281
202005201400  136  4     1      5     27    129    251    140    106    216    286
202005201430  130  4     1      4     11    131    129    165    149    234    239
202005201500  127  4     1      5     17    115    142    208    127    160    248
202005201530  137  4     1      6     34    117    162    242    187    210    250
202005201600  127  4     1      7     30    156    135    152    163    163    207
202005201630  143  9     1      7     26    167    106    218    268    263    253
202005201700  141  9     1      5     16    181    141    223    290    231    215
202005201730  136  4     1      6     23    132    134    202    179    242    259
202005201800  138  4     1      6     19    203    116    166    220    237    244
202005201830  135  4     1      4     16    146    103    168    222    236    271
202005201900  142  7     0      5     14    145    125    203    236    293    249
202005201930  131  4     1      6     20    122     95    200    188    224    242
202005202000  149  9     1      8     20    131    117    181    320    316    299
202005202030  140  4     1      6     23    148    108    141    216    258    322
202005202100  136  4     1      8     19    133     99    134    204    279    289
202005202130  147  7     1      7     14    152     74    184    228    366    335
202005202200  134  4     1      7     15    124     83    116    191    274    319
202005202230  140  4     1      5     13    122     84    154    159    310    380
202005202300  139  4     1      9     15    152     98    142    215    194    382
202005202330  140  4     0      7     18    154    105    115    188    273    358
202005210000  138  4     0      6     20    102    111    114    205    277    350
202005210030  141  4     1      6     14    155     83    109    220    300    355
202005210100  139  4     1      5     12    108     74    155    258    307    308
202005210130  133  4     1      4      7    108     74    105    200    302    314
202005210200  136  4     1      3     12    208     76    105    194    268    297
202005210230  146  7     1      4     15    123     68    148    291    377    321
202005210300  145  7     1      7      9    133     92    163    256    367    310
202005210330  138  4     1     10     14     65     91    175    248    253    348
202005210400  130  4     0      9     17    108    118    114    209    205    288
202005210430  147  4     1      6     33    159     99    156    267    283    347
202005210500  139  4     1     10     22     81    124    115    259    250    371
202005210530  141  9     1      7     10     89     88    104    340    308    313
202005210600  131  4     1     12     22     67     69    109    187    220    411
202005210630  150  7     1      9     30    134     82    154    327    351    342
202005210700  140  7     1      9     25    102     62    120    213    360    350
202005210730  149  7     1      6     10     93     73    120    257    420    413
202005210800  142  4     1     18     23     90     61    113    282    342    346
202005210830  160  7     1     18     32    125     92     79    346    579    352
202005210900  146  7     1      7     20     85     80    100    299    409    345
202005210930  133  7     1      8     32     73     58     83    205    361    285
202005211000  152  7     1     11     27     68     48    132    338    558    280
202005211030  153  7     1     10     43     80     72     66    360    537    312
202005211100  152  7     0      7     17     64     51     97    480    481    275
202005211130  170  7     1      6     35     84     52     65    380    894    302
202005211200  166  7     1      9     30     85     53    101    415    718    329
202005211230  146  7     1      9     32     56     49     68    276    532    323
202005211300  156  7     1      8     35     71     57     70    384    585    327
202005211330  139  7     1      4     38     49     39     58    265    471    283
202005211400  153  7     1     11     44     61     42     82    333    555    338
202005211430  145  7     1      7     56     91     73     70    231    495    302
202005211500  143  7     1     11     41    100     48     87    259    447    295
202005211530  138  7     1      4     20     70     48     72    299    398    295
202005211600  159  7     1     12     44     70     68     59    392    593    350
202005211630  157  7     1      6     27     73     46    110    313    703    277
202005211700  152  7     1      7     26     99     56     81    423    459    315
202005211730  154  7     1      5     21     48     62     69    452    492    336
202005211800  155  7     1      7     83     81     43     68    383    580    267
202005211830  152  7     1      8     66     68     61     80    312    532    320
202005211900  159  7     1      4     43     67     47    111    449    554    317
202005211930  151  7     1      8     76    101     70     56    378    443    291
202005212000  142  7     1      4     49     43     34     76    366    436    284
202005212030  141  7     1      4     67     75     35     61    246    437    323
202005212100  130  7     1      7     44     93     59     55    203    314    288
202005212130  146  7     1     10     71    122     90     77    300    398    277
202005212200  138  7     1      3     56     61     54     68    264    418    269
202005212230  127  7     1      4     44     61     86     38    232    306    243
202005212300  127  7     1      4     80     82     43     61    244    249    244
202005212330  126  4     1      4     57    103     77     59    223    215    272
